date,Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy,year,month,day,hour,minute,day_of_week,weekday
2015-03-02 11:48:00,22.2,27.64285714,535.7142857,1137.857143,0.004576126,0,2015,3,2,11,48,0,1
2015-03-02 11:49:00,22.2,27.7,543.0,1133.0,0.004585655,1,2015,3,2,11,49,0,1
2015-03-02 11:50:00,22.2,27.6,538.0,1121.2,0.004568979,1,2015,3,2,11,50,0,1
2015-03-02 11:51:00,22.2,27.51666667,549.3333332999999,1110.833333,0.004555083,1,2015,3,2,11,51,0,1
2015-03-02 11:51:00,22.2,27.5,547.0,1093.25,0.004552304,1,2015,3,2,11,51,0,1
2015-03-02 11:53:00,22.2,27.54,538.6,1093.2,0.004558974,1,2015,3,2,11,53,0,1
2015-03-02 11:54:00,22.2,27.56666667,549.3333332999999,1102.5,0.004563421,1,2015,3,2,11,54,0,1
2015-03-02 11:55:00,22.2,27.52,548.6,1104.4,0.004555639,1,2015,3,2,11,55,0,1
2015-03-02 11:55:00,22.2,27.58,543.0,1101.75,0.004565644000000001,1,2015,3,2,11,55,0,1
2015-03-02 11:57:00,22.2,27.6,548.5,1098.75,0.004568979,1,2015,3,2,11,57,0,1
2015-03-02 11:57:00,22.2,27.56,555.0,1092.4,0.0045623090000000005,1,2015,3,2,11,57,0,1
2015-03-02 11:58:00,22.2,27.5,555.0,1094.0,0.004552304,1,2015,3,2,11,58,0,1
2015-03-02 12:00:00,22.254,27.56,556.4,1092.4,0.004577446,1,2015,3,2,12,0,0,1
2015-03-02 12:01:00,22.2225,27.575,556.6666667000001,1081.666667,0.004571115,1,2015,3,2,12,1,0,1
2015-03-02 12:02:00,22.245,27.58333333,562.0,1077.0,0.004578822,1,2015,3,2,12,2,0,1
2015-03-02 12:03:00,22.254,27.54,555.6,1074.4,0.004574099,1,2015,3,2,12,3,0,1
2015-03-02 12:04:00,22.29,27.55,558.0,1072.25,0.004585884,1,2015,3,2,12,4,0,1
2015-03-02 12:04:00,22.29,27.5,563.4,1070.4,0.0045775,1,2015,3,2,12,4,0,1
2015-03-02 12:06:00,22.272,27.5,570.0,1071.0,0.004572451,1,2015,3,2,12,6,0,1
2015-03-02 12:07:00,22.29,27.48166667,565.8333332999999,1078.166667,0.0045744259999999995,1,2015,3,2,12,7,0,1
2015-03-02 12:08:00,22.29,27.5,553.0,1071.75,0.0045775,1,2015,3,2,12,8,0,1
2015-03-02 12:08:00,22.29,27.445,561.8333332999999,1066.833333,0.004568278,1,2015,3,2,12,8,0,1
2015-03-02 12:10:00,22.29,27.456,562.4,1068.4,0.004570123,1,2015,3,2,12,10,0,1
2015-03-02 12:10:00,22.29,27.37,560.6,1064.2,0.0045557029999999995,1,2015,3,2,12,10,0,1
2015-03-02 12:11:00,22.29,27.35666667,559.6666667000001,1060.333333,0.004553467,1,2015,3,2,12,11,0,1
2015-03-02 12:13:00,22.30666667,27.39,569.8333332999999,1061.5,0.004563717,1,2015,3,2,12,13,0,1
2015-03-02 12:14:00,22.33,27.37,581.0,1057.0,0.004566887,1,2015,3,2,12,14,0,1
2015-03-02 12:15:00,22.35,27.33,593.0,1057.8,0.004565756,1,2015,3,2,12,15,0,1
2015-03-02 12:16:00,22.39,27.29,601.0,1065.0,0.004570212,1,2015,3,2,12,16,0,1
2015-03-02 12:16:00,22.39,27.29,600.4,1064.2,0.004570212,1,2015,3,2,12,16,0,1
2015-03-02 12:17:00,22.39,27.254,616.0,1061.8,0.004564139,1,2015,3,2,12,17,0,1
2015-03-02 12:19:00,22.39,27.29,603.6,1064.0,0.004570212,0,2015,3,2,12,19,0,1
2015-03-02 12:20:00,22.39,27.2675,587.5,1065.25,0.004566415999999999,0,2015,3,2,12,20,0,1
2015-03-02 12:21:00,22.39,27.2,575.0,1050.5,0.00455503,0,2015,3,2,12,21,0,1
2015-03-02 12:22:00,22.39,27.14,579.2,1045.2,0.004544908,1,2015,3,2,12,22,0,1
2015-03-02 12:23:00,22.434,27.04,584.8,1049.6,0.0045402590000000005,1,2015,3,2,12,23,0,1
2015-03-02 12:23:00,22.42666667,27.03333333,609.6666667000001,1041.333333,0.004537094,1,2015,3,2,12,23,0,1
2015-03-02 12:24:00,22.42666667,27.03333333,625.6666667000001,1038.0,0.004537094,1,2015,3,2,12,24,0,1
2015-03-02 12:26:00,22.42666667,26.98166667,629.6666667000001,1035.166667,0.004528359,1,2015,3,2,12,26,0,1
2015-03-02 12:27:00,22.5,27.0,617.0,1040.0,0.00455185,1,2015,3,2,12,27,0,1
2015-03-02 12:28:00,22.5,27.0,624.8,1036.25,0.00455185,1,2015,3,2,12,28,0,1
2015-03-02 12:29:00,22.5,26.96333333,641.3333332999999,1033.25,0.0045456229999999995,1,2015,3,2,12,29,0,1
2015-03-02 12:29:00,22.5,26.89,659.4,1037.0,0.00453317,1,2015,3,2,12,29,0,1
2015-03-02 12:30:00,22.58,26.81,644.6,1031.2,0.004541763,1,2015,3,2,12,30,0,1
2015-03-02 12:32:00,22.575,26.79,653.0,1033.0,0.004536962,1,2015,3,2,12,32,0,1
2015-03-02 12:33:00,22.6,26.79,659.0,1032.25,0.004543905,1,2015,3,2,12,33,0,1
2015-03-02 12:34:00,22.6,26.79,660.0,1030.166667,0.004543905,1,2015,3,2,12,34,0,1
2015-03-02 12:35:00,22.6,26.7225,668.5,1033.0,0.004532373,1,2015,3,2,12,35,0,1
2015-03-02 12:36:00,22.66666667,26.71333333,652.5,1030.333333,0.0045493140000000005,1,2015,3,2,12,36,0,1
2015-03-02 12:36:00,22.675,26.675,652.75,1028.5,0.004545053,1,2015,3,2,12,36,0,1
2015-03-02 12:38:00,22.7,26.7,654.2,1020.4,0.0045563,1,2015,3,2,12,38,0,1
2015-03-02 12:39:00,22.7,26.68333333,656.1666667000001,1023.666667,0.004553435,1,2015,3,2,12,39,0,1
2015-03-02 12:40:00,22.7225,26.6,650.75,1021.25,0.0045453559999999995,1,2015,3,2,12,40,0,1
2015-03-02 12:40:00,22.745,26.6,663.75,1014.75,0.004551609,1,2015,3,2,12,40,0,1
2015-03-02 12:42:00,22.745,26.55,651.0,1017.0,0.004542991,1,2015,3,2,12,42,0,1
2015-03-02 12:42:00,22.79,26.51666667,648.3333332999999,1014.166667,0.004549734000000001,1,2015,3,2,12,42,0,1
2015-03-02 12:43:00,22.79,26.6,651.0,1022.5,0.004564138,1,2015,3,2,12,43,0,1
2015-03-02 12:45:00,22.79,26.525,651.0,1027.25,0.004551175,1,2015,3,2,12,45,0,1
2015-03-02 12:46:00,22.84,26.5,651.0,1022.0,0.004560757,1,2015,3,2,12,46,0,1
2015-03-02 12:47:00,22.87,26.456,657.8,1019.0,0.004561474,1,2015,3,2,12,47,0,1
2015-03-02 12:48:00,22.89,26.445,668.0,1020.75,0.004565133,1,2015,3,2,12,48,0,1
2015-03-02 12:49:00,22.89,26.39,668.0,1015.5,0.004555569000000001,1,2015,3,2,12,49,0,1
2015-03-02 12:49:00,22.90833333,26.39,663.6666667000001,1016.0,0.0045606679999999995,1,2015,3,2,12,49,0,1
2015-03-02 12:51:00,22.956,26.39,664.6,1011.0,0.00457395,1,2015,3,2,12,51,0,1
2015-03-02 12:52:00,22.96333333,26.29,668.0,1018.666667,0.004558529,1,2015,3,2,12,52,0,1
2015-03-02 12:53:00,23.0,26.29,662.3333332999999,1006.333333,0.0045687340000000005,1,2015,3,2,12,53,0,1
2015-03-02 12:53:00,22.956,26.236,647.8,1008.2,0.004547063,1,2015,3,2,12,53,0,1
2015-03-02 12:55:00,23.0,26.2,651.6666667000001,1009.333333,0.004552979,1,2015,3,2,12,55,0,1
2015-03-02 12:55:00,23.0,26.2,651.6666667000001,1006.166667,0.004552979,1,2015,3,2,12,55,0,1
2015-03-02 12:56:00,23.02,26.16,650.0,1004.4,0.004551524,1,2015,3,2,12,56,0,1
2015-03-02 12:58:00,23.025,26.125,653.75,999.75,0.004546776,1,2015,3,2,12,58,0,1
2015-03-02 12:59:00,23.05,26.08333333,660.0,994.1666667000002,0.0045463940000000005,1,2015,3,2,12,59,0,1
2015-03-02 13:00:00,23.1,26.0,656.0,992.5,0.004545592,1,2015,3,2,13,0,0,1
2015-03-02 13:01:00,23.1,26.0,660.0,995.6666667000002,0.004545592,1,2015,3,2,13,1,0,1
2015-03-02 13:01:00,23.1,26.0,655.0,994.0,0.004545592,1,2015,3,2,13,1,0,1
2015-03-02 13:02:00,23.14,26.0,660.0,990.2,0.004556682,1,2015,3,2,13,2,0,1
2015-03-02 13:04:00,23.18,26.0,655.0,993.4,0.004567796,1,2015,3,2,13,4,0,1
2015-03-02 13:05:00,23.2,26.0,650.0,998.5,0.004573361,1,2015,3,2,13,5,0,1
2015-03-02 13:06:00,23.2,26.0,651.6666667000001,997.25,0.004573361,1,2015,3,2,13,6,0,1
2015-03-02 13:07:00,23.2,25.945,653.1666667000001,992.5,0.0045636159999999995,1,2015,3,2,13,7,0,1
2015-03-02 13:08:00,23.2225,25.9175,653.75,996.5,0.004564992,1,2015,3,2,13,8,0,1
2015-03-02 13:08:00,23.2225,25.815,659.75,993.75,0.004546806,1,2015,3,2,13,8,0,1
2015-03-02 13:09:00,23.26,25.85666667,338.3333333,997.3333332999998,0.004564605,0,2015,3,2,13,9,0,1
2015-03-02 13:11:00,23.29,25.97833333,197.16666669999998,996.5,0.004594621,0,2015,3,2,13,11,0,1
2015-03-02 13:12:00,23.272,25.87,184.0,998.6,0.004570312,0,2015,3,2,13,12,0,1
2015-03-02 13:13:00,23.29,25.89,173.2,993.4,0.004578883,0,2015,3,2,13,13,0,1
2015-03-02 13:14:00,23.2675,25.865,193.0,994.25,0.004568170999999999,0,2015,3,2,13,14,0,1
2015-03-02 13:14:00,23.29,25.89,193.0,990.1666667000002,0.004578883,0,2015,3,2,13,14,0,1
2015-03-02 13:15:00,23.245,25.825,178.0,984.0,0.004554814,0,2015,3,2,13,15,0,1
2015-03-02 13:17:00,23.254,25.85,184.0,983.6,0.004561753,0,2015,3,2,13,17,0,1
2015-03-02 13:18:00,23.26,25.79333333,186.0,983.3333332999998,0.004553342,0,2015,3,2,13,18,0,1
2015-03-02 13:19:00,23.272,25.772,178.0,974.6,0.004552872,0,2015,3,2,13,19,0,1
2015-03-02 13:20:00,23.245,25.715,178.0,961.0,0.004535271,0,2015,3,2,13,20,0,1
2015-03-02 13:21:00,23.29,25.7225,173.5,954.25,0.004549043,0,2015,3,2,13,21,0,1
2015-03-02 13:21:00,23.245,25.7,174.5,951.5,0.004532606,0,2015,3,2,13,21,0,1
2015-03-02 13:23:00,23.215,25.68333333,169.66666669999998,952.5,0.004521382,0,2015,3,2,13,23,0,1
2015-03-02 13:24:00,23.215,25.68333333,168.5,946.3333332999998,0.004521382,0,2015,3,2,13,24,0,1
2015-03-02 13:25:00,23.2,25.6,171.0,942.0,0.004502493,0,2015,3,2,13,25,0,1
2015-03-02 13:25:00,23.2,25.6,176.0,933.2,0.004502493,0,2015,3,2,13,25,0,1
2015-03-02 13:27:00,23.2,25.58,176.0,928.8,0.00449895,0,2015,3,2,13,27,0,1
2015-03-02 13:27:00,23.2,25.55,177.25,924.0,0.004493635,0,2015,3,2,13,27,0,1
2015-03-02 13:28:00,23.2,25.55,171.0,918.0,0.004493635,0,2015,3,2,13,28,0,1
2015-03-02 13:30:00,23.2,25.5,171.0,912.75,0.004484778,0,2015,3,2,13,30,0,1
2015-03-02 13:31:00,23.2,25.5,171.0,907.0,0.004484778,0,2015,3,2,13,31,0,1
2015-03-02 13:32:00,23.18571429,25.52857143,268.7142857,899.2857142999999,0.004485935999999999,0,2015,3,2,13,32,0,1
2015-03-02 13:33:00,23.2,25.7,538.75,917.25,0.0045202079999999995,1,2015,3,2,13,33,0,1
2015-03-02 13:34:00,23.2,25.791999999999998,627.6,919.8,0.004536508,0,2015,3,2,13,34,0,1
2015-03-02 13:34:00,23.2,25.65,638.0,938.25,0.00451135,0,2015,3,2,13,34,0,1
2015-03-02 13:36:00,23.2,25.53333333,634.0,922.1666667000002,0.004490683,0,2015,3,2,13,36,0,1
2015-03-02 13:37:00,23.2,25.5,629.0,899.0,0.004484778,0,2015,3,2,13,37,0,1
2015-03-02 13:38:00,23.2,25.51666667,557.6666667000001,895.3333332999998,0.00448773,0,2015,3,2,13,38,0,1
2015-03-02 13:38:00,23.2,25.7225,547.0,899.75,0.004524195,1,2015,3,2,13,38,0,1
2015-03-02 13:40:00,23.2,25.54,543.0,894.4,0.004491864,1,2015,3,2,13,40,0,1
2015-03-02 13:40:00,23.18333333,25.51666667,561.8333332999999,880.3333332999998,0.004483179,1,2015,3,2,13,40,0,1
2015-03-02 13:41:00,23.15,25.5,597.75,879.75,0.004471146,1,2015,3,2,13,41,0,1
2015-03-02 13:43:00,23.2,25.5,561.5,870.5,0.004484778,1,2015,3,2,13,43,0,1
2015-03-02 13:44:00,23.2,25.5,598.4,866.2,0.004484778,1,2015,3,2,13,44,0,1
2015-03-02 13:45:00,23.18,25.5,609.6,866.4,0.004479321,1,2015,3,2,13,45,0,1
2015-03-02 13:46:00,23.2,25.525,587.0,869.75,0.004489207,1,2015,3,2,13,46,0,1
2015-03-02 13:46:00,23.2,25.58,596.8,874.2,0.00449895,1,2015,3,2,13,46,0,1
2015-03-02 13:47:00,23.175,25.6,595.0,877.5,0.004495645,1,2015,3,2,13,47,0,1
2015-03-02 13:49:00,23.18333333,25.7,608.3333332999999,879.0,0.004515624,1,2015,3,2,13,49,0,1
2015-03-02 13:50:00,23.2,25.68,611.6,875.5,0.004516665,1,2015,3,2,13,50,0,1
2015-03-02 13:51:00,23.2,25.7,610.2,881.3333332999998,0.0045202079999999995,1,2015,3,2,13,51,0,1
2015-03-02 13:52:00,23.218000000000004,25.7,616.6,882.4,0.004525164,1,2015,3,2,13,52,0,1
2015-03-02 13:53:00,23.23,25.715,608.3333332999999,883.0,0.004531133,1,2015,3,2,13,53,0,1
2015-03-02 13:53:00,23.254,25.68,609.0,884.5,0.004531535,1,2015,3,2,13,53,0,1
2015-03-02 13:54:00,23.2675,25.7225,599.0,888.25,0.004542819,1,2015,3,2,13,54,0,1
2015-03-02 13:56:00,23.272,25.772,594.8,889.4,0.004552872,1,2015,3,2,13,56,0,1
2015-03-02 13:57:00,23.29,25.79,585.75,895.0,0.004561068,1,2015,3,2,13,57,0,1
2015-03-02 13:58:00,23.29,25.79,584.8,894.4,0.004561068,1,2015,3,2,13,58,0,1
2015-03-02 13:59:00,23.29,25.79,592.75,898.25,0.004561068,1,2015,3,2,13,59,0,1
2015-03-02 13:59:00,23.29,25.79,586.5,898.0,0.004561068,1,2015,3,2,13,59,0,1
2015-03-02 14:00:00,23.29,25.79,585.0,898.8,0.004561068,1,2015,3,2,14,0,0,1
2015-03-02 14:02:00,23.29,25.79,576.75,901.0,0.004561068,1,2015,3,2,14,2,0,1
2015-03-02 14:03:00,23.29,25.79,566.0,900.1428571,0.004561068,1,2015,3,2,14,3,0,1
2015-03-02 14:04:00,23.29,25.7675,560.0,898.25,0.0045570590000000005,1,2015,3,2,14,4,0,1
2015-03-02 14:05:00,23.29,25.754,566.0,895.6,0.004554654,1,2015,3,2,14,5,0,1
2015-03-02 14:06:00,23.29,25.79333333,569.3333332999999,892.3333332999998,0.004561662,1,2015,3,2,14,6,0,1
2015-03-02 14:06:00,23.29,26.16,561.0,911.1666667000002,0.004626991,1,2015,3,2,14,6,0,1
2015-03-02 14:08:00,23.29,25.89,561.0,912.0,0.004578883,1,2015,3,2,14,8,0,1
2015-03-02 14:09:00,23.29,25.89,561.0,913.0,0.004578883,1,2015,3,2,14,9,0,1
2015-03-02 14:10:00,23.29,26.05916667,558.3,921.4,0.004609024000000001,1,2015,3,2,14,10,0,1
2015-03-02 14:10:00,23.29,26.22833333,555.6,929.8,0.0046391670000000005,1,2015,3,2,14,10,0,1
2015-03-02 14:12:00,23.29,26.456,558.8,951.8,0.0046797390000000005,1,2015,3,2,14,12,0,1
2015-03-02 14:12:00,23.29,26.575,546.0,956.75,0.004700948,1,2015,3,2,14,12,0,1
2015-03-02 14:13:00,23.29,26.62,546.0,968.0,0.004708968,1,2015,3,2,14,13,0,1
2015-03-02 14:15:00,23.29,26.754,542.8,966.0,0.004732852,1,2015,3,2,14,15,0,1
2015-03-02 14:16:00,23.29,26.79,544.8,971.8,0.004739269,1,2015,3,2,14,16,0,1
2015-03-02 14:17:00,23.29,26.87,541.4,983.0,0.00475353,1,2015,3,2,14,17,0,1
2015-03-02 14:18:00,23.33,26.956,538.0,993.6,0.004780483,1,2015,3,2,14,18,0,1
2015-03-02 14:19:00,23.29,27.0,538.4,999.6,0.004776705,1,2015,3,2,14,19,0,1
2015-03-02 14:19:00,23.35,27.08,538.4,1005.4,0.00480849,1,2015,3,2,14,19,0,1
2015-03-02 14:21:00,23.315,27.1,534.5,1013.75,0.004801833,1,2015,3,2,14,21,0,1
2015-03-02 14:22:00,23.29,27.14,538.8,1019.8,0.004801664000000001,1,2015,3,2,14,22,0,1
2015-03-02 14:23:00,23.29,27.26,531.0,1023.0,0.004823059,1,2015,3,2,14,23,0,1
2015-03-02 14:23:00,23.29,27.40833333,526.8333333,1027.5,0.004849508,1,2015,3,2,14,23,0,1
2015-03-02 14:25:00,23.29,27.4175,526.75,1038.5,0.004851143,1,2015,3,2,14,25,0,1
2015-03-02 14:25:00,23.29,27.5,519.6666667,1049.0,0.004865854,1,2015,3,2,14,25,0,1
2015-03-02 14:26:00,23.29,27.5,505.8,1051.8,0.004865854,1,2015,3,2,14,26,0,1
2015-03-02 14:28:00,23.31857143,27.58571429,493.0,1056.0,0.004889635,1,2015,3,2,14,28,0,1
2015-03-02 14:29:00,23.29,27.65,503.5,1054.5,0.004892604,1,2015,3,2,14,29,0,1
2015-03-02 14:30:00,23.29,27.772,496.2,1066.6,0.004914362,1,2015,3,2,14,30,0,1
2015-03-02 14:31:00,23.29,27.7,513.0,1074.0,0.004901521,1,2015,3,2,14,31,0,1
2015-03-02 14:31:00,23.29,27.79,520.5,1068.25,0.004917572,1,2015,3,2,14,31,0,1
2015-03-02 14:32:00,23.33,27.874000000000002,528.0,1075.6,0.004944578,1,2015,3,2,14,32,0,1
2015-03-02 14:34:00,23.29,27.9175,516.75,1085.25,0.004940313,1,2015,3,2,14,34,0,1
2015-03-02 14:35:00,23.29,27.96333333,513.0,1096.333333,0.004948489,1,2015,3,2,14,35,0,1
2015-03-02 14:36:00,23.30428571,28.01428571,503.7142857,1099.142857,0.00496189,1,2015,3,2,14,36,0,1
2015-03-02 14:37:00,23.32333333,28.1,503.0,1108.833333,0.004982968,1,2015,3,2,14,37,0,1
2015-03-02 14:38:00,23.29,28.1,498.0,1117.0,0.004972867,1,2015,3,2,14,38,0,1
2015-03-02 14:38:00,23.29,28.236,481.6,1116.0,0.004997128,1,2015,3,2,14,38,0,1
2015-03-02 14:39:00,23.29,28.35,484.0,1120.2,0.005017466,1,2015,3,2,14,39,0,1
2015-03-02 14:41:00,23.29,28.39,483.4,1120.6,0.005024603,1,2015,3,2,14,41,0,1
2015-03-02 14:42:00,23.29,28.53333333,485.0,1129.333333,0.005050177,1,2015,3,2,14,42,0,1
2015-03-02 14:43:00,23.29,28.575,478.0,1132.25,0.005057611,1,2015,3,2,14,43,0,1
2015-03-02 14:44:00,23.29,28.6,478.75,1132.5,0.005062072,1,2015,3,2,14,44,0,1
2015-03-02 14:44:00,23.29,28.68333333,474.0,1142.833333,0.005076942,1,2015,3,2,14,44,0,1
2015-03-02 14:45:00,23.29,28.772,473.0,1152.0,0.005092765,1,2015,3,2,14,45,0,1
2015-03-02 14:47:00,23.29,28.79,474.0,1156.75,0.005095977,1,2015,3,2,14,47,0,1
2015-03-02 14:48:00,23.29,28.89,479.0,1159.333333,0.005113823,1,2015,3,2,14,48,0,1
2015-03-02 14:49:00,23.254,28.912,476.0,1160.8,0.005106541,1,2015,3,2,14,49,0,1
2015-03-02 14:50:00,23.245,28.92,467.75,1160.0,0.0051051659999999995,1,2015,3,2,14,50,0,1
2015-03-02 14:51:00,23.236,28.978,464.0,1167.0,0.005112685,1,2015,3,2,14,51,0,1
2015-03-02 14:51:00,23.2,29.05,464.0,1171.0,0.005114263,1,2015,3,2,14,51,0,1
2015-03-02 14:53:00,23.2225,29.15,464.0,1175.5,0.0051390540000000005,1,2015,3,2,14,53,0,1
2015-03-02 14:54:00,23.2,29.2,453.0,1181.0,0.005140889,1,2015,3,2,14,54,0,1
2015-03-02 14:55:00,23.2,29.2,464.0,1192.0,0.005140889,1,2015,3,2,14,55,0,1
2015-03-02 14:55:00,23.2,29.2,464.0,1197.75,0.005140889,1,2015,3,2,14,55,0,1
2015-03-02 14:57:00,23.2,29.254,461.0,1198.2,0.005150475,1,2015,3,2,14,57,0,1
2015-03-02 14:57:00,23.2,29.33,464.0,1196.5,0.005163966,1,2015,3,2,14,57,0,1
2015-03-02 14:58:00,23.2,29.35666667,464.0,1203.25,0.0051687,1,2015,3,2,14,58,0,1
2015-03-02 15:00:00,23.14,29.456,469.0,1209.0,0.005167402,1,2015,3,2,15,0,0,1
2015-03-02 15:01:00,23.125,29.4725,469.0,1212.25,0.005165594,1,2015,3,2,15,1,0,1
2015-03-02 15:02:00,23.1,29.5,463.0,1219.6,0.005162577,1,2015,3,2,15,2,0,1
2015-03-02 15:03:00,23.1,29.55,465.25,1218.75,0.0051714,1,2015,3,2,15,3,0,1
2015-03-02 15:04:00,23.1,29.6,466.0,1221.6,0.005180223,1,2015,3,2,15,4,0,1
2015-03-02 15:04:00,23.1,29.62,469.0,1219.8,0.005183753,1,2015,3,2,15,4,0,1
2015-03-02 15:06:00,23.1,29.7,466.5,1224.666667,0.00519787,1,2015,3,2,15,6,0,1
2015-03-02 15:07:00,23.1,29.745,469.0,1233.75,0.005205812,1,2015,3,2,15,7,0,1
2015-03-02 15:08:00,23.1,29.84,469.0,1235.75,0.005222578,1,2015,3,2,15,8,0,1
2015-03-02 15:08:00,23.1,29.84,469.0,1239.5,0.005222578,1,2015,3,2,15,8,0,1
2015-03-02 15:10:00,23.08571429,29.89,465.66666669999995,1245.0,0.005226845999999999,1,2015,3,2,15,10,0,1
2015-03-02 15:10:00,23.06666667,29.85666667,464.0,1247.25,0.005214905,1,2015,3,2,15,10,0,1
2015-03-02 15:11:00,23.025,29.9175,469.0,1246.0,0.005212351,1,2015,3,2,15,11,0,1
2015-03-02 15:13:00,23.01666667,29.96333333,462.33333330000005,1245.166667,0.005217749,1,2015,3,2,15,13,0,1
2015-03-02 15:14:00,23.0,30.0,465.0,1254.6,0.005218876,1,2015,3,2,15,14,0,1
2015-03-02 15:15:00,23.0,30.0,461.0,1261.2,0.005218876,1,2015,3,2,15,15,0,1
2015-03-02 15:16:00,23.0,30.0,464.0,1261.0,0.005218876,1,2015,3,2,15,16,0,1
2015-03-02 15:16:00,23.0,30.01666667,462.33333330000005,1263.666667,0.005221799,1,2015,3,2,15,16,0,1
2015-03-02 15:17:00,23.0,30.06,461.0,1270.2,0.005229401,1,2015,3,2,15,17,0,1
2015-03-02 15:19:00,23.0,30.075,464.0,1273.25,0.005232033,1,2015,3,2,15,19,0,1
2015-03-02 15:20:00,23.0,30.12,461.0,1280.2,0.005239927,1,2015,3,2,15,20,0,1
2015-03-02 15:21:00,23.0,30.15,469.0,1284.5,0.00524519,1,2015,3,2,15,21,0,1
2015-03-02 15:22:00,23.0,30.23,462.33333330000005,1285.166667,0.005259225,1,2015,3,2,15,22,0,1
2015-03-02 15:23:00,23.0,30.29,462.33333330000005,1290.666667,0.005269752,1,2015,3,2,15,23,0,1
2015-03-02 15:23:00,22.96857143,30.30428571,460.42857139999995,1294.5714289999999,0.005262151999999999,1,2015,3,2,15,23,0,1
2015-03-02 15:24:00,22.9175,30.29,464.0,1294.0,0.005243271999999999,1,2015,3,2,15,24,0,1
2015-03-02 15:26:00,22.912,30.29,461.0,1301.0,0.005241511,1,2015,3,2,15,26,0,1
2015-03-02 15:27:00,22.90833333,30.30666667,462.33333330000005,1313.166667,0.005243245,1,2015,3,2,15,27,0,1
2015-03-02 15:28:00,22.89,30.34,464.0,1312.75,0.005243185,1,2015,3,2,15,28,0,1
2015-03-02 15:29:00,22.945,30.39,469.0,1311.5,0.005269571999999999,1,2015,3,2,15,29,0,1
2015-03-02 15:29:00,22.92666667,30.37333333,469.0,1317.6,0.005260764,1,2015,3,2,15,29,0,1
2015-03-02 15:30:00,22.96333333,30.39,469.0,1327.5,0.005275475,1,2015,3,2,15,30,0,1
2015-03-02 15:32:00,22.93714286,30.39142857,469.0,1330.285714,0.005267293,1,2015,3,2,15,32,0,1
2015-03-02 15:33:00,22.934,30.456,466.0,1330.0,0.005277566,1,2015,3,2,15,33,0,1
2015-03-02 15:34:00,22.9175,30.5,465.25,1328.75,0.005279931999999999,1,2015,3,2,15,34,0,1
2015-03-02 15:35:00,22.93714286,30.40571429,456.14285710000007,1330.0,0.00526979,1,2015,3,2,15,35,0,1
2015-03-02 15:36:00,22.956,30.412,454.0,1321.8,0.005276962,1,2015,3,2,15,36,0,1
2015-03-02 15:36:00,22.89,30.445,454.0,1321.5,0.005261484,1,2015,3,2,15,36,0,1
2015-03-02 15:38:00,22.934,30.6,454.0,1331.6,0.005302731999999999,1,2015,3,2,15,38,0,1
2015-03-02 15:39:00,22.90833333,30.6,454.0,1336.833333,0.005294425,1,2015,3,2,15,39,0,1
2015-03-02 15:40:00,22.89,30.68,454.0,1340.0,0.005302441999999999,1,2015,3,2,15,40,0,1
2015-03-02 15:40:00,22.945,30.7,454.0,1350.75,0.005323785,1,2015,3,2,15,40,0,1
2015-03-02 15:42:00,22.89,30.675,454.0,1356.0,0.005301571,1,2015,3,2,15,42,0,1
2015-03-02 15:42:00,22.89,30.675,454.0,1351.75,0.005301571,1,2015,3,2,15,42,0,1
2015-03-02 15:43:00,22.89,30.745,454.0,1360.166667,0.005313772,1,2015,3,2,15,43,0,1
2015-03-02 15:45:00,22.89,30.79,454.0,1364.2,0.0053216159999999995,1,2015,3,2,15,45,0,1
2015-03-02 15:46:00,22.89,30.754,454.0,1363.2,0.0053153409999999995,1,2015,3,2,15,46,0,1
2015-03-02 15:47:00,22.89,30.79,454.0,1363.166667,0.0053216159999999995,1,2015,3,2,15,47,0,1
2015-03-02 15:48:00,22.89,30.79,454.0,1367.0,0.0053216159999999995,1,2015,3,2,15,48,0,1
2015-03-02 15:49:00,22.89,30.79,454.0,1368.5,0.0053216159999999995,1,2015,3,2,15,49,0,1
2015-03-02 15:49:00,22.912,30.79,454.0,1365.8,0.0053287740000000005,1,2015,3,2,15,49,0,1
2015-03-02 15:51:00,22.89,30.89,454.0,1361.6,0.005339048000000001,1,2015,3,2,15,51,0,1
2015-03-02 15:52:00,22.89,30.865,465.25,1372.0,0.00533469,1,2015,3,2,15,52,0,1
2015-03-02 15:53:00,22.89,30.89,465.25,1385.25,0.005339048000000001,1,2015,3,2,15,53,0,1
2015-03-02 15:53:00,22.89,30.89,469.0,1386.4,0.005339048000000001,1,2015,3,2,15,53,0,1
2015-03-02 15:55:00,22.89,30.89,469.0,1393.166667,0.005339048000000001,1,2015,3,2,15,55,0,1
2015-03-02 15:55:00,22.89,30.85,469.0,1393.0,0.005332075,1,2015,3,2,15,55,0,1
2015-03-02 15:56:00,22.89,30.79,460.0,1389.0,0.0053216159999999995,1,2015,3,2,15,56,0,1
2015-03-02 15:58:00,22.89,30.79,454.0,1385.2,0.0053216159999999995,1,2015,3,2,15,58,0,1
2015-03-02 15:59:00,22.89,30.85666667,454.0,1377.333333,0.0053332380000000006,1,2015,3,2,15,59,0,1
2015-03-02 16:00:00,22.89,30.85666667,454.0,1383.833333,0.0053332380000000006,1,2015,3,2,16,0,0,1
